"","season","PlotID","Source","ElapsedTimeSinceRunoffStarted_Minutes","data","detection level","method"
"338","A","410","S","T2","69.3","WR","ClostridiumCulturable_TSCF_CFUPer100ml"
"339","A","411","S","15","0.7","WR","ClostridiumCulturable_TSCF_CFUPer100ml"
"340","A","411","S","T2","117","WR","ClostridiumCulturable_TSCF_CFUPer100ml"
"341","A","412","C","15","5.3","WR","ClostridiumCulturable_TSCF_CFUPer100ml"
"342","A","412","C","T2","17.3","WR","ClostridiumCulturable_TSCF_CFUPer100ml"
"343","A","501","X","15","17.7","WR","ClostridiumCulturable_TSCF_CFUPer100ml"
"344","A","501","X","30-T","17.3","WR","ClostridiumCulturable_TSCF_CFUPer100ml"
"345","A","501","X","T2","10.7","WR","ClostridiumCulturable_TSCF_CFUPer100ml"
"346","A","502","S","15","34","WR","ClostridiumCulturable_TSCF_CFUPer100ml"
"347","A","502","S","30-T","147","WR","ClostridiumCulturable_TSCF_CFUPer100ml"
"348","A","502","S","T2","117","WR","ClostridiumCulturable_TSCF_CFUPer100ml"
"349","A","503","C","15","7.3","WR","ClostridiumCulturable_TSCF_CFUPer100ml"
"350","A","503","C","30-T","304","WR","ClostridiumCulturable_TSCF_CFUPer100ml"
"351","A","503","C","T2","214","WR","ClostridiumCulturable_TSCF_CFUPer100ml"
"352","A","504","X","15","14","WR","ClostridiumCulturable_TSCF_CFUPer100ml"
"353","A","504","X","30-T","3.3","WR","ClostridiumCulturable_TSCF_CFUPer100ml"
"354","A","504","X","T2","8.7","WR","ClostridiumCulturable_TSCF_CFUPer100ml"
"355","A","101","S","30-T","3","BDL","Crypto_OocystsPer100ml"
"356","A","101","S","T2","3","BDL","Crypto_OocystsPer100ml"
"357","A","102","P","30-T",NA,"ANP","Crypto_OocystsPer100ml"
"358","A","102","P","T2",NA,"ANP","Crypto_OocystsPer100ml"
"359","A","104","X","T2","2","BDL","Crypto_OocystsPer100ml"
"360","A","105","X","30-T","4","BDL","Crypto_OocystsPer100ml"
"361","A","105","X","T2","3","BDL","Crypto_OocystsPer100ml"
"362","A","106","P","30-T",NA,"ANP","Crypto_OocystsPer100ml"
"363","A","106","P","T2",NA,"ANP","Crypto_OocystsPer100ml"
"364","A","107","C","30-T","3","BDL","Crypto_OocystsPer100ml"
"365","A","107","C","T2","2","BDL","Crypto_OocystsPer100ml"
"366","A","108","P","30-T",NA,"ANP","Crypto_OocystsPer100ml"
"367","A","108","P","T2",NA,"ANP","Crypto_OocystsPer100ml"
"368","A","109","C","40-T","5","BDL","Crypto_OocystsPer100ml"
"369","A","109","C","T2","5","BDL","Crypto_OocystsPer100ml"
"370","A","110","C","T2-a","10","BDL","Crypto_OocystsPer100ml"
"371","A","110","C","T2-b","5","BDL","Crypto_OocystsPer100ml"
"372","A","111","S","30-T","2","BDL","Crypto_OocystsPer100ml"
"373","A","111","S","T2","2","BDL","Crypto_OocystsPer100ml"
"374","A","112","P","30-T",NA,"ANP","Crypto_OocystsPer100ml"
"375","A","112","P","T2",NA,"ANP","Crypto_OocystsPer100ml"
"376","A","201","P","30-T",NA,"ANP","Crypto_OocystsPer100ml"
"377","A","201","P","T2",NA,"ANP","Crypto_OocystsPer100ml"
"378","A","202","S","30-T","3","BDL","Crypto_OocystsPer100ml"
"379","A","202","S","T2","3","BDL","Crypto_OocystsPer100ml"
"380","A","203","P","30-T",NA,"ANP","Crypto_OocystsPer100ml"
"381","A","203","P","T2",NA,"ANP","Crypto_OocystsPer100ml"
"382","A","204","X","30-T","7","BDL","Crypto_OocystsPer100ml"
"383","A","204","X","T2","7","BDL","Crypto_OocystsPer100ml"
"384","A","205","C","30-T","10","BDL","Crypto_OocystsPer100ml"
"385","A","205","C","T2-a","10","BDL","Crypto_OocystsPer100ml"
"386","A","206","P","30-T",NA,"ANP","Crypto_OocystsPer100ml"
"387","A","206","P","T2",NA,"ANP","Crypto_OocystsPer100ml"
"388","A","209","C","30-T","2","BDL","Crypto_OocystsPer100ml"
"389","A","209","C","T2","2","BDL","Crypto_OocystsPer100ml"
"390","A","210","S","T2","2","BDL","Crypto_OocystsPer100ml"
"391","A","307","C","30-T","6","BDL","Crypto_OocystsPer100ml"
"392","A","307","C","T2","3","BDL","Crypto_OocystsPer100ml"
"393","A","308","X","30-T","6","BDL","Crypto_OocystsPer100ml"
"394","A","308","X","T2","2","BDL","Crypto_OocystsPer100ml"
"395","A","401","S","30-T","2","BDL","Crypto_OocystsPer100ml"
"396","A","401","S","T2","3","BDL","Crypto_OocystsPer100ml"
"397","A","402","X","30-T","3","BDL","Crypto_OocystsPer100ml"
"398","A","402","X","T2","3","BDL","Crypto_OocystsPer100ml"
"399","A","403","C","30-T","4","BDL","Crypto_OocystsPer100ml"
"400","A","403","C","T2","3","BDL","Crypto_OocystsPer100ml"
"401","A","404","P","30-T",NA,"ANP","Crypto_OocystsPer100ml"
"402","A","404","P","T2",NA,"ANP","Crypto_OocystsPer100ml"
"403","A","405","X","30-T","2","BDL","Crypto_OocystsPer100ml"
"404","A","405","X","T2","3","BDL","Crypto_OocystsPer100ml"
"405","A","406","S","30-T","3","BDL","Crypto_OocystsPer100ml"
"406","A","406","S","T2-a","2","BDL","Crypto_OocystsPer100ml"
"407","A","407","X","30-T","2","BDL","Crypto_OocystsPer100ml"
"408","A","407","X","T2","2","BDL","Crypto_OocystsPer100ml"
"409","A","408","P","30-T",NA,"ANP","Crypto_OocystsPer100ml"
"410","A","408","P","T2",NA,"ANP","Crypto_OocystsPer100ml"
"411","A","409","C","30-T","3","BDL","Crypto_OocystsPer100ml"
"412","A","409","C","T2","2","BDL","Crypto_OocystsPer100ml"
"413","A","410","S","30-T","3","BDL","Crypto_OocystsPer100ml"
"414","A","410","S","T2","3","BDL","Crypto_OocystsPer100ml"
"415","A","411","S","T2","2","BDL","Crypto_OocystsPer100ml"
"416","A","412","C","T2","5","BDL","Crypto_OocystsPer100ml"
"417","A","501","X","30-T","3","BDL","Crypto_OocystsPer100ml"
"418","A","501","X","T2","2","BDL","Crypto_OocystsPer100ml"
"419","A","502","S","30-T","2","BDL","Crypto_OocystsPer100ml"
"420","A","502","S","T2","2","BDL","Crypto_OocystsPer100ml"
"421","A","503","C","30-T","4","BDL","Crypto_OocystsPer100ml"
"422","A","503","C","T2","4","BDL","Crypto_OocystsPer100ml"
"423","A","504","X","30-T","4","BDL","Crypto_OocystsPer100ml"
"424","A","504","X","T2","4","BDL","Crypto_OocystsPer100ml"
"425","A","101","S","30-T","3","BDL","EColi0157Culturable_MPNPer100ml"
"426","A","101","S","T2","3","BDL","EColi0157Culturable_MPNPer100ml"
"427","A","102","P","30-T","6.1","WR","EColi0157Culturable_MPNPer100ml"
"428","A","102","P","T2","15","WR","EColi0157Culturable_MPNPer100ml"
"429","A","104","X","T2","11","WR","EColi0157Culturable_MPNPer100ml"
"430","A","105","X","30-T","0.32","WR","EColi0157Culturable_MPNPer100ml"
"431","A","105","X","T2","0.32","BDL","EColi0157Culturable_MPNPer100ml"
"432","A","106","P","30-T",NA,"ANP","EColi0157Culturable_MPNPer100ml"
"433","A","106","P","T2",NA,"ANP","EColi0157Culturable_MPNPer100ml"
"434","A","107","C","30-T","0.41","BDL","EColi0157Culturable_MPNPer100ml"
"435","A","107","C","T2","0.42","WR","EColi0157Culturable_MPNPer100ml"
"436","A","108","P","30-T",NA,"ANP","EColi0157Culturable_MPNPer100ml"
"437","A","108","P","T2",NA,"ANP","EColi0157Culturable_MPNPer100ml"
"438","A","109","C","40-T","3","BDL","EColi0157Culturable_MPNPer100ml"
"439","A","109","C","T2","3","WR","EColi0157Culturable_MPNPer100ml"
"440","A","110","C","T2-a","21","WR","EColi0157Culturable_MPNPer100ml"
"441","A","110","C","T2-b","3.6","WR","EColi0157Culturable_MPNPer100ml"
"442","A","111","S","30-T","0.41","BDL","EColi0157Culturable_MPNPer100ml"
"443","A","111","S","T2","0.41","BDL","EColi0157Culturable_MPNPer100ml"
"444","A","112","P","30-T",NA,"ANP","EColi0157Culturable_MPNPer100ml"
"445","A","112","P","T2",NA,"ANP","EColi0157Culturable_MPNPer100ml"
"446","A","201","P","30-T",NA,"ANP","EColi0157Culturable_MPNPer100ml"
"447","A","201","P","T2",NA,"ANP","EColi0157Culturable_MPNPer100ml"
"448","A","202","S","30-T","0.32","BDL","EColi0157Culturable_MPNPer100ml"
"449","A","202","S","T2","0.32","BDL","EColi0157Culturable_MPNPer100ml"
"450","A","203","P","30-T",NA,"ANP","EColi0157Culturable_MPNPer100ml"
"451","A","203","P","T2",NA,"ANP","EColi0157Culturable_MPNPer100ml"
"452","A","204","X","30-T","3","BDL","EColi0157Culturable_MPNPer100ml"
"453","A","204","X","T2","3","BDL","EColi0157Culturable_MPNPer100ml"
"454","A","205","C","30-T","3","BDL","EColi0157Culturable_MPNPer100ml"
"455","A","205","C","T2-a","6","WR","EColi0157Culturable_MPNPer100ml"
"456","A","206","P","30-T",NA,"ANP","EColi0157Culturable_MPNPer100ml"
"457","A","206","P","T2",NA,"ANP","EColi0157Culturable_MPNPer100ml"
"458","A","209","C","30-T","0.41","BDL","EColi0157Culturable_MPNPer100ml"
"459","A","209","C","T2","0.41","BDL","EColi0157Culturable_MPNPer100ml"
"460","A","210","S","T2","0.41","BDL","EColi0157Culturable_MPNPer100ml"
"461","A","307","C","30-T","0.41","BDL","EColi0157Culturable_MPNPer100ml"
"462","A","307","C","T2","0.42","WR","EColi0157Culturable_MPNPer100ml"
"463","A","308","X","30-T","0.41","BDL","EColi0157Culturable_MPNPer100ml"
"464","A","308","X","T2","0.41","BDL","EColi0157Culturable_MPNPer100ml"
"465","A","401","S","30-T","0.32","BDL","EColi0157Culturable_MPNPer100ml"
"466","A","401","S","T2","0.32","BDL","EColi0157Culturable_MPNPer100ml"
"467","A","402","X","30-T","0.32","BDL","EColi0157Culturable_MPNPer100ml"
"468","A","402","X","T2","0.32","BDL","EColi0157Culturable_MPNPer100ml"
"469","A","403","C","30-T","0.32","BDL","EColi0157Culturable_MPNPer100ml"
"470","A","403","C","T2","0.32","BDL","EColi0157Culturable_MPNPer100ml"
"471","A","404","P","30-T",NA,"ANP","EColi0157Culturable_MPNPer100ml"
"472","A","404","P","T2",NA,"ANP","EColi0157Culturable_MPNPer100ml"
"473","A","405","X","30-T","3","BDL","EColi0157Culturable_MPNPer100ml"
"474","A","405","X","T2","3","BDL","EColi0157Culturable_MPNPer100ml"
"475","A","406","S","30-T","4","WR","EColi0157Culturable_MPNPer100ml"
"476","A","406","S","T2-a","3","BDL","EColi0157Culturable_MPNPer100ml"
"477","A","407","X","30-T","0.41","BDL","EColi0157Culturable_MPNPer100ml"
"478","A","407","X","T2","0.41","BDL","EColi0157Culturable_MPNPer100ml"
"479","A","408","P","30-T",NA,"ANP","EColi0157Culturable_MPNPer100ml"
"480","A","408","P","T2",NA,"ANP","EColi0157Culturable_MPNPer100ml"
"481","A","409","C","30-T","0.32","BDL","EColi0157Culturable_MPNPer100ml"
"482","A","409","C","T2","0.32","BDL","EColi0157Culturable_MPNPer100ml"
"483","A","410","S","30-T","0.32","BDL","EColi0157Culturable_MPNPer100ml"
"484","A","410","S","T2","0.32","BDL","EColi0157Culturable_MPNPer100ml"
"485","A","411","S","T2","3","BDL","EColi0157Culturable_MPNPer100ml"
"486","A","412","C","T2","3","BDL","EColi0157Culturable_MPNPer100ml"
"487","A","501","X","30-T","0.41","BDL","EColi0157Culturable_MPNPer100ml"
"488","A","501","X","T2","0.41","BDL","EColi0157Culturable_MPNPer100ml"
"489","A","502","S","30-T","0.41","BDL","EColi0157Culturable_MPNPer100ml"
"490","A","502","S","T2","0.41","BDL","EColi0157Culturable_MPNPer100ml"
"491","A","503","C","30-T","0.32","BDL","EColi0157Culturable_MPNPer100ml"
"492","A","503","C","T2","0.32","BDL","EColi0157Culturable_MPNPer100ml"
"493","A","504","X","30-T","0.32","BDL","EColi0157Culturable_MPNPer100ml"
"494","A","504","X","T2","0.32","BDL","EColi0157Culturable_MPNPer100ml"
"495","A","101","S","10","45.2","WR","EColiCulturableColilert_MPNPer100ML"
"496","A","101","S","20",NA,"ANP","EColiCulturableColilert_MPNPer100ML"
"497","A","101","S","30","24","WR","EColiCulturableColilert_MPNPer100ML"
"498","A","101","S","5","118.7333333","WR","EColiCulturableColilert_MPNPer100ML"
"499","A","101","S","60","14.8","WR","EColiCulturableColilert_MPNPer100ML"
"500","A","101","S","T1",NA,"ANP","EColiCulturableColilert_MPNPer100ML"
"501","A","102","P","10","821.2","WR","EColiCulturableColilert_MPNPer100ML"
"502","A","102","P","20",NA,"ANP","EColiCulturableColilert_MPNPer100ML"
"503","A","102","P","30","14970","WR","EColiCulturableColilert_MPNPer100ML"
"504","A","102","P","5","20138.7","WR","EColiCulturableColilert_MPNPer100ML"
"505","A","102","P","60","15760","WR","EColiCulturableColilert_MPNPer100ML"
"506","A","102","P","T1",NA,"ANP","EColiCulturableColilert_MPNPer100ML"
"507","A","105","X","10","40.6","WR","EColiCulturableColilert_MPNPer100ML"
"508","A","105","X","20","1791.4","WR","EColiCulturableColilert_MPNPer100ML"
"509","A","105","X","30","1266.1","WR","EColiCulturableColilert_MPNPer100ML"
"510","A","105","X","5","92.86666667","WR","EColiCulturableColilert_MPNPer100ML"
"511","A","105","X","60","482.4","WR","EColiCulturableColilert_MPNPer100ML"
"512","A","105","X","T1","339.2","WR","EColiCulturableColilert_MPNPer100ML"
"513","A","106","P","10","20450","WR","EColiCulturableColilert_MPNPer100ML"
"514","A","106","P","20","10895","WR","EColiCulturableColilert_MPNPer100ML"
"515","A","106","P","30","6655","WR","EColiCulturableColilert_MPNPer100ML"
"516","A","106","P","5","9506.666667","WR","EColiCulturableColilert_MPNPer100ML"
"517","A","106","P","60","4125","WR","EColiCulturableColilert_MPNPer100ML"
"518","A","106","P","T1","5665","WR","EColiCulturableColilert_MPNPer100ML"
"519","A","107","C","10","1986300","WR","EColiCulturableColilert_MPNPer100ML"
"520","A","107","C","20","1732900","WR","EColiCulturableColilert_MPNPer100ML"
"521","A","107","C","30","1299700","WR","EColiCulturableColilert_MPNPer100ML"
"522","A","107","C","5","2419600","TNTC","EColiCulturableColilert_MPNPer100ML"
"523","A","107","C","60","920800","WR","EColiCulturableColilert_MPNPer100ML"
"524","A","107","C","T1","920800","WR","EColiCulturableColilert_MPNPer100ML"
"525","A","108","P","10","64025","WR","EColiCulturableColilert_MPNPer100ML"
"526","A","108","P","20","68135","WR","EColiCulturableColilert_MPNPer100ML"
"527","A","108","P","30","30875","WR","EColiCulturableColilert_MPNPer100ML"
"528","A","108","P","5","76760","WR","EColiCulturableColilert_MPNPer100ML"
"529","A","108","P","60","20550","WR","EColiCulturableColilert_MPNPer100ML"
"530","A","108","P","T1","32140","WR","EColiCulturableColilert_MPNPer100ML"
"531","A","109","C","10","241960","WR","EColiCulturableColilert_MPNPer100ML"
"532","A","109","C","20","32641.3","WR","EColiCulturableColilert_MPNPer100ML"
"533","A","109","C","30","141360","WR","EColiCulturableColilert_MPNPer100ML"
"534","A","109","C","5","1827.8","WR","EColiCulturableColilert_MPNPer100ML"
"535","A","109","C","60","123399.6","WR","EColiCulturableColilert_MPNPer100ML"
"536","A","109","C","T1",NA,"ANP","EColiCulturableColilert_MPNPer100ML"
"537","A","110","C","10","129970","WR","EColiCulturableColilert_MPNPer100ML"
"538","A","110","C","20","65996.2","WR","EColiCulturableColilert_MPNPer100ML"
"539","A","110","C","30","101120","WR","EColiCulturableColilert_MPNPer100ML"
"540","A","110","C","5","125586.4","WR","EColiCulturableColilert_MPNPer100ML"
"541","A","110","C","60","173290","WR","EColiCulturableColilert_MPNPer100ML"
"542","A","110","C","T1","241960","WR","EColiCulturableColilert_MPNPer100ML"
"543","A","111","S","10","6.8","WR","EColiCulturableColilert_MPNPer100ML"
"544","A","111","S","20","5.15","WR","EColiCulturableColilert_MPNPer100ML"
"545","A","111","S","30","1.5","WR","EColiCulturableColilert_MPNPer100ML"
"546","A","111","S","5","7.4","WR","EColiCulturableColilert_MPNPer100ML"
"547","A","111","S","60","3","WR","EColiCulturableColilert_MPNPer100ML"
"548","A","111","S","T1","4.6","WR","EColiCulturableColilert_MPNPer100ML"
"549","A","112","P","10","1840","WR","EColiCulturableColilert_MPNPer100ML"
"550","A","112","P","20","1925","WR","EColiCulturableColilert_MPNPer100ML"
"551","A","112","P","30","1450","WR","EColiCulturableColilert_MPNPer100ML"
"552","A","112","P","5","943.3333333","WR","EColiCulturableColilert_MPNPer100ML"
"553","A","112","P","60","1045","WR","EColiCulturableColilert_MPNPer100ML"
"554","A","112","P","T1","1600","WR","EColiCulturableColilert_MPNPer100ML"
"555","A","201","P","10","1100","WR","EColiCulturableColilert_MPNPer100ML"
"556","A","201","P","20","1100","WR","EColiCulturableColilert_MPNPer100ML"
"557","A","201","P","30","2725","WR","EColiCulturableColilert_MPNPer100ML"
"558","A","201","P","5","606.6666667","WR","EColiCulturableColilert_MPNPer100ML"
"559","A","201","P","60","730","WR","EColiCulturableColilert_MPNPer100ML"
"560","A","201","P","T1","2225","WR","EColiCulturableColilert_MPNPer100ML"
"561","A","202","S","10","304","WR","EColiCulturableColilert_MPNPer100ML"
"562","A","202","S","20","316.2","WR","EColiCulturableColilert_MPNPer100ML"
"563","A","202","S","30","74.6","WR","EColiCulturableColilert_MPNPer100ML"
"564","A","202","S","5","222.2666667","WR","EColiCulturableColilert_MPNPer100ML"
"565","A","202","S","60","71.3","WR","EColiCulturableColilert_MPNPer100ML"
"566","A","202","S","T1","125.9","WR","EColiCulturableColilert_MPNPer100ML"
"567","A","203","P","10","15290","WR","EColiCulturableColilert_MPNPer100ML"
"568","A","203","P","20","25890","WR","EColiCulturableColilert_MPNPer100ML"
"569","A","203","P","30","25890","WR","EColiCulturableColilert_MPNPer100ML"
"570","A","203","P","5","13750","WR","EColiCulturableColilert_MPNPer100ML"
"571","A","203","P","60","38730","WR","EColiCulturableColilert_MPNPer100ML"
"572","A","203","P","T1","54750","WR","EColiCulturableColilert_MPNPer100ML"
"573","A","204","X","10","2","WR","EColiCulturableColilert_MPNPer100ML"
"574","A","204","X","20","2","WR","EColiCulturableColilert_MPNPer100ML"
"575","A","204","X","30","2","WR","EColiCulturableColilert_MPNPer100ML"
"576","A","204","X","5","65.5","WR","EColiCulturableColilert_MPNPer100ML"
"577","A","204","X","60","51","WR","EColiCulturableColilert_MPNPer100ML"
"578","A","204","X","T1","2","WR","EColiCulturableColilert_MPNPer100ML"
"579","A","205","C","10","108305","WR","EColiCulturableColilert_MPNPer100ML"
"580","A","205","C","20","86675","WR","EColiCulturableColilert_MPNPer100ML"
"581","A","205","C","30","85035","WR","EColiCulturableColilert_MPNPer100ML"
"582","A","205","C","5","162060","WR","EColiCulturableColilert_MPNPer100ML"
"583","A","205","C","60","40730","WR","EColiCulturableColilert_MPNPer100ML"
"584","A","205","C","T1","45410","WR","EColiCulturableColilert_MPNPer100ML"
"585","A","206","P","10","60420","WR","EColiCulturableColilert_MPNPer100ML"
"586","A","206","P","20","61210","WR","EColiCulturableColilert_MPNPer100ML"
"587","A","206","P","30","32575","WR","EColiCulturableColilert_MPNPer100ML"
"588","A","206","P","5","66726.66667","WR","EColiCulturableColilert_MPNPer100ML"
"589","A","206","P","60","30500","WR","EColiCulturableColilert_MPNPer100ML"
"590","A","206","P","T1","43970","WR","EColiCulturableColilert_MPNPer100ML"
"591","A","209","C","10","1110","WR","EColiCulturableColilert_MPNPer100ML"
"592","A","209","C","20","980","WR","EColiCulturableColilert_MPNPer100ML"
"593","A","209","C","30","1660","WR","EColiCulturableColilert_MPNPer100ML"
"594","A","209","C","5","680","WR","EColiCulturableColilert_MPNPer100ML"
"595","A","209","C","60","1155","WR","EColiCulturableColilert_MPNPer100ML"
"596","A","209","C","T1","520","WR","EColiCulturableColilert_MPNPer100ML"
"597","A","210","S","10","397.1","WR","EColiCulturableColilert_MPNPer100ML"
"598","A","210","S","20","668.85","WR","EColiCulturableColilert_MPNPer100ML"
"599","A","210","S","30","549.25","WR","EColiCulturableColilert_MPNPer100ML"
"600","A","210","S","5","165.2666667","WR","EColiCulturableColilert_MPNPer100ML"
"601","A","210","S","60","125.5","WR","EColiCulturableColilert_MPNPer100ML"
"602","A","210","S","T1","291.85","WR","EColiCulturableColilert_MPNPer100ML"
"603","A","307","C","10","1730","WR","EColiCulturableColilert_MPNPer100ML"
"604","A","307","C","20","760","WR","EColiCulturableColilert_MPNPer100ML"
"605","A","307","C","30","3870","WR","EColiCulturableColilert_MPNPer100ML"
"606","A","307","C","5","1053.333333","WR","EColiCulturableColilert_MPNPer100ML"
"607","A","307","C","60","310","WR","EColiCulturableColilert_MPNPer100ML"
"608","A","307","C","T1","2040","WR","EColiCulturableColilert_MPNPer100ML"
"609","A","308","X","10","0.5","BDL","EColiCulturableColilert_MPNPer100ML"
"610","A","308","X","20","0.5","BDL","EColiCulturableColilert_MPNPer100ML"
"611","A","308","X","30","0.5","BDL","EColiCulturableColilert_MPNPer100ML"
"612","A","308","X","5","0.5","BDL","EColiCulturableColilert_MPNPer100ML"
"613","A","308","X","60","0.5","BDL","EColiCulturableColilert_MPNPer100ML"
"614","A","308","X","T1","0.5","BDL","EColiCulturableColilert_MPNPer100ML"
"615","A","401","S","10","173.8","WR","EColiCulturableColilert_MPNPer100ML"
"616","A","401","S","20","342.7","WR","EColiCulturableColilert_MPNPer100ML"
"617","A","401","S","30","253.7","WR","EColiCulturableColilert_MPNPer100ML"
"618","A","401","S","5","116.9333333","WR","EColiCulturableColilert_MPNPer100ML"
"619","A","401","S","60","61.6","WR","EColiCulturableColilert_MPNPer100ML"
