"","PlotID","season","Source","ElapsedTimeSinceRunoffStarted_Minutes","data","detection level","method","day","week"
"330","102","A","P","T2","54","BDL","SalmonellaQPCR_GUPer100ml",1,0
"331","102","A","P","T2",NA,"ANP","EColiSTX1_GUPer100ml",1,0
"332","102","A","P","T2","1","WR","ClostridiumCulturable_mCP_CFUPer100ml",1,0
"333","102","C","P","30-T2","0","ANP","EColi0157Culturable_MPNPer100ml",1,0
"334","102","C","P","15","0","ANP","EColi0157Culturable_MPNPer100ml",1,0
"335","102","C","P","30-T2",NA,"ANP","EColiSTX1_GUPer100ml",1,0
"336","102","D","P","60",NA,"ANP","X",1,0
"337","102","C","P","30",NA,"ANP","enterococciQPCR_GU100ML",1,0
"338","102","D","P","5","53.1","WR","EColiCulturableColilert_MPNPer100ML",1,0
"339","102","B","P","20","1800","WR","enterococciCulturableMEI_CFUPer100ML",1,0
"340","102","C","P","T1",NA,"ANP","enterococciQPCR_GU100ML",1,0
"341","102","C","P","10","34859.6","WR","EColiCulturableColilert_MPNPer100ML",1,0
"342","102","D","P","30-T2",NA,"ANP","Crypto_OocystsPer100ml",1,0
"343","102","D","P","T1","29.2","WR","EColiCulturableColilert_MPNPer100ML",1,0
"344","102","B","P","T2",NA,"ANP","EColiSTX1_GUPer100ml",1,0
"345","102","A","P","T2",NA,"ANP","Giardia_CystsPer100ml",1,0
"346","102","B","P","T2","3","BDL","SalmonellaCulturableWildType_MPNPer100ml",1,0
"347","102","B","P","T1","0.5","BDL","EColiCulturableColilert_MPNPer100ML",1,0
"348","102","D","P","5",NA,"ANP","X",1,0
"349","102","B","P","10",NA,"ANP","enterococciQPCR_GU100ML",1,0
"350","102","B","P","30-T","187.2","BDL","Campylobacter_GUPer100ml",1,0
"351","102","B","P","T2","237.6","BDL","Campylobacter_GUPer100ml",1,0
"352","102","A","P","5","1430000","WRC","enterococciCulturableMEI_CFUPer100ML",1,0
"353","102","C","P","30-T2",NA,"ANP","Crypto_OocystsPer100ml",1,0
"354","102","D","P","10","42.2","WR","EColiCulturableColilert_MPNPer100ML",1,0
"355","102","C","P","30-T1",NA,"ANP","enterococciQPCR_GU100ML",1,0
"356","102","A","P","30-T","56","BDL","SalmonellaQPCR_GUPer100ml",1,0
"357","102","A","P","T2",NA,"ANP","EColiSTX2_GUPer100ml",1,0
"358","102","B","P","60","0.5","BDL","EColiCulturableColilert_MPNPer100ML",1,0
"359","102","B","P","T1","6000","WR","enterococciCulturableMEI_CFUPer100ML",1,0
"360","102","C","P","T2","3","BDL","CampylobacterCulturable_MPNPer100ml",1,0
"361","102","B","P","60","191415","WR","TotalColiformsCulturableColilert_MPNPer100ml",1,0
"362","102","B","P","5",NA,"ANP","enterococciQPCR_GU100ML",1,0
"363","102","D","P","60","17","WR","EColiCulturableColilert_MPNPer100ML",1,0
"364","102","A","P","30","101120","WR","TotalColiformsCulturableColilert_MPNPer100ml",1,0
"365","102","D","P","30-T2","0","ANP","asdf",1,0
"366","102","D","P","30-T2","0","ANP","asdf",1,0
"367","102","B","P","T2","67","WR","CampylobactersppSimplatesCulturable_MPNPer100ml",1,0
"368","102","C","P","T2","25","WR","ClostridiumCulturable_TSCF_CFUPer100ml",1,0
"369","102","B","P","T2","683124","WR","SalmonellaQPCR_GUPer100ml",1,0
"370","102","D","P","10",NA,"ANP","X",1,0
"371","102","B","P","15","54","WR","ClostridiumCulturable_CFUPer100ml",1,0
"372","102","C","P","T2","23000","WR","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml",1,0
"373","102","C","P","30-T2","3","BDL","CampylobacterCulturable_MPNPer100ml",1,0
"374","102","B","P","20","866400","WR","TotalColiformsCulturableColilert_MPNPer100ml",1,0
"375","102","B","P","30",NA,"ANP","enterococciQPCR_GU100ML",1,0
"376","102","B","P","5","1299700","WR","TotalColiformsCulturableColilert_MPNPer100ml",1,0
"377","102","D","P","30",NA,"ANP","X",1,0
"378","102","C","P","T2",NA,"ANP","Campylobacter_GUPer100ml",1,0
"379","102","A","P","T2",NA,"ANP","Crypto_OocystsPer100ml",1,0
"380","102","C","P","T2","3","BDL","SalmonellaCulturableWildType_MPNPer100ml",1,0
"381","102","C","P","15","58","WR","ClostridiumCulturable_TSCF_CFUPer100ml",1,0
"382","102","D","P","30-T2","20000","WR","SalmonellaCulturableWildType_MPNPer100ml",1,0
"383","102","D","P","30-T2",NA,"ANP","Giardia_CystsPer100ml",1,0
"384","102","B","P","30","0.5","BDL","EColiCulturableColilert_MPNPer100ML",1,0
"385","102","C","P","T1","241960","TNTC","TotalColiformsCulturableColilert_CFUPer100ml",1,0
"386","102","A","P","T1",NA,"ANP","TotalColiformsCulturableColilert_MPNPer100ml",1,0
"387","102","D","P","T1",NA,"ANP","X",1,0
"388","102","B","P","60","51000","WR","enterococciCulturableMEI_CFUPer100ML",1,0
"389","102","B","P","5","0.5","BDL","EColiCulturableColilert_MPNPer100ML",1,0
"390","102","B","P","T2","226000","WR","EColi0157SurrogateCulturable_CFUPer100ml",1,0
"391","102","C","P","15","0","ANP","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml",1,0
"392","102","D","P","T2","0","ANP","asdf",1,0
"393","102","C","P","30-T2","3","BDL","SalmonellaCulturableWildType_MPNPer100ml",1,0
"394","102","B","P","20","0.5","BDL","EColiCulturableColilert_MPNPer100ML",1,0
"395","102","A","P","30-T",NA,"ANP","EColiSTX2_GUPer100ml",1,0
"396","102","C","P","30-T2","24","WR","ClostridiumCulturable_TSCF_CFUPer100ml",1,0
"397","102","D","P","T2",NA,"ANP","X",1,0
"398","102","C","P","30-T1","241960","TNTC","TotalColiformsCulturableColilert_CFUPer100ml",1,0
"399","102","B","P","10","100","WR","EColiCulturableColilert_MPNPer100ML",1,0
"400","102","D","P","60","15033.33333","WRC","enterococciCulturableMEI_CFUPer100ML",1,0
"401","102","B","P","20",NA,"ANP","enterococciQPCR_GU100ML",1,0
"402","102","A","P","20",NA,"ANP","TotalColiformsCulturableColilert_MPNPer100ml",1,0
"403","102","C","P","15",NA,"ANP","SalmonellaCulturableWildType_MPNPer100ml",1,0
"404","102","A","P","30-T","3","BDL","SalmonellaCulturableWildType_MPNPer100ml",1,0
"405","102","A","P","10","1430000","WRC","enterococciCulturableMEI_CFUPer100ML",1,0
"406","102","B","P","30-T",NA,"ANP","EColiSTX1_GUPer100ml",1,0
"407","102","C","P","T2",NA,"ANP","Ecoli_eae_GUPer100ml",1,0
"408","102","B","P","T2",NA,"ANP","EColiSTX2_GUPer100ml",1,0
"409","102","A","P","30-T",NA,"ANP","Crypto_OocystsPer100ml",1,0
"410","102","B","P","30-T","33","WR","ClostridiumCulturable_CFUPer100ml",1,0
"411","102","C","P","15",NA,"ANP","CampylobacterCulturable_MPNPer100ml",1,0
"412","102","B","P","30","40000","WR","enterococciCulturableMEI_CFUPer100ML",1,0
"413","102","A","P","30-T",NA,"ANP","Giardia_CystsPer100ml",1,0
"414","102","C","P","30-T2",NA,"ANP","Campylobacter_GUPer100ml",1,0
"415","102","B","P","30-T","1235001","WR","SalmonellaQPCR_GUPer100ml",1,0
"416","102","C","P","15",NA,"ANP","EColi0157SurrogateCulturable_CFUPer100ml",1,0
"417","102","B","P","30-T","100","BDL","CampylobactersppSimplatesCulturable_MPNPer100ml",1,0
"418","102","C","P","60","241960","TNTC","TotalColiformsCulturableColilert_CFUPer100ml",1,0
"419","102","C","P","30-T2","43000","WR","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml",1,0
"420","102","A","P","60","241960","TNTC","TotalColiformsCulturableColilert_MPNPer100ml",1,0
"421","102","D","P","20",NA,"ANP","X",1,0
"422","102","B","P","5","120000","WR","enterococciCulturableMEI_CFUPer100ML",1,0
"423","102","A","P","10","241960","TNTC","TotalColiformsCulturableColilert_MPNPer100ml",1,0
"424","102","D","P","30-T1","177.3","WR","EColiCulturableColilert_MPNPer100ML",1,0
"425","102","C","P","30","241960","TNTC","TotalColiformsCulturableColilert_CFUPer100ml",1,0
"426","102","A","P","60","1430000","WRC","enterococciCulturableMEI_CFUPer100ML",1,0
"427","102","D","P","T2",NA,"ANP","Giardia_CystsPer100ml",1,0
"428","102","D","P","30-T2",NA,"ANP","X",1,0
"429","102","C","P","30-T2",NA,"ANP","EColi0157SurrogateCulturable_CFUPer100ml",1,0
"430","102","A","P","T2","3","BDL","SalmonellaCulturableWildType_MPNPer100ml",1,0
"431","102","B","P","T2","16","WR","ClostridiumCulturable_CFUPer100ml",1,0
"432","102","D","P","T2","0","ANP","asdf",1,0
"433","102","A","P","20","1430000","WRC","enterococciCulturableMEI_CFUPer100ML",1,0
"434","102","C","P","15",NA,"ANP","Campylobacter_GUPer100ml",1,0
"435","102","C","P","15",NA,"ANP","Ecoli_eae_GUPer100ml",1,0
"436","102","C","P","10","241960","TNTC","TotalColiformsCulturableColilert_CFUPer100ml",1,0
"437","102","C","P","5","241960","TNTC","TotalColiformsCulturableColilert_CFUPer100ml",1,0
"438","102","C","P","20","173290","WR","TotalColiformsCulturableColilert_CFUPer100ml",1,0
"439","102","D","P","T2",NA,"ANP","Crypto_OocystsPer100ml",1,0
"440","102","C","P","30-T2",NA,"ANP","Ecoli_eae_GUPer100ml",1,0
"441","102","A","P","30","1430000","WRC","enterococciCulturableMEI_CFUPer100ML",1,0
"442","102","C","P","T1","26839.6","WR","EColiCulturableColilert_MPNPer100ML",1,0
"443","102","A","P","5","241960","TNTC","TotalColiformsCulturableColilert_MPNPer100ml",1,0
"444","102","C","P","60","38769.6","WR","EColiCulturableColilert_MPNPer100ML",1,0
"445","104","A","X","15","0.3","WR","ClostridiumCulturable_mCP_CFUPer100ml",NA,NA
"446","104","A","X","T2","0.3","WR","ClostridiumCulturable_mCP_CFUPer100ml",NA,NA
"447","104","A","X","T2","2.3","BDL","Giardia_CystsPer100ml",NA,NA
"448","104","A","X","T2","29","WR","CampylobacterCulturable_MPNPer100ml",NA,NA
"449","104","A","X","T2","80","BDL","Ecoli_eae_GUPer100ml",NA,NA
"450","104","A","X","15","0","BDL","ClostridiumCulturable_TSCF_CFUPer100ml",NA,NA
"451","104","A","X","5","84000","WRC","enterococciCulturableMEI_CFUPer100ML",NA,NA
"452","104","A","X","T2","80","BDL","SalmonellaQPCR_GUPer100ml",NA,NA
"453","104","A","X","20","55000","WR","enterococciCulturableMEI_CFUPer100ML",NA,NA
"454","104","A","X","30","41000","WR","enterococciCulturableMEI_CFUPer100ML",NA,NA
"455","104","A","X","T2","80","BDL","EColiSTX2_GUPer100ml",NA,NA
"456","104","A","X","T1","192000","WRC","enterococciCulturableMEI_CFUPer100ML",NA,NA
"457","104","A","X","T2","80.1","BDL","Campylobacter_GUPer100ml",NA,NA
"458","104","A","X","T2","47","WR","ClostridiumCulturable_TSCF_CFUPer100ml",NA,NA
"459","104","A","X","T2","11","WR","EColi0157Culturable_MPNPer100ml",NA,NA
"460","104","A","X","T2","2","BDL","Crypto_OocystsPer100ml",NA,NA
"461","104","A","X","10","98000","WRC","enterococciCulturableMEI_CFUPer100ML",NA,NA
"462","104","A","X","T2","240","WR","SalmonellaCulturableWildType_MPNPer100ml",NA,NA
"463","104","A","X","T2","80","BDL","EColiSTX1_GUPer100ml",NA,NA
"464","104","A","X","60","283000","WRC","enterococciCulturableMEI_CFUPer100ML",NA,NA
"465","105","A","X","T2","2.7","WR","ClostridiumCulturable_TSCF_CFUPer100ml",1,2
"466","105","D","X","60","4839.2","TNTC","TotalColiformsCulturableColilert_CFUPer100ml",1,2
"467","105","D","X","30-T1","4839.2","TNTC","TotalColiformsCulturableColilert_CFUPer100ml",1,2
"468","105","B","X","30-T","0","WR","ClostridiumCulturable_CFUPer100ml",1,2
"469","105","C","X","15",NA,"ANP","SalmonellaQPCR_GUPer100ml",1,2
"470","105","A","X","60","482.4","WR","EColiCulturableColilert_MPNPer100ML",1,2
"471","105","B","X","30",NA,"ANP","enterococciQPCR_GU100ML",1,2
"472","105","D","X","5","4839.2","TNTC","TotalColiformsCulturableColilert_CFUPer100ml",1,2
"473","105","D","X","T2","2","WR","ClostridiumCulturable_TSCF_CFUPer100ml",1,2
"474","105","C","X","30-T2",NA,"ANP","ClostridiumCulturable_CFUPer100ml",1,2
"475","105","D","X","T1","4839.2","TNTC","TotalColiformsCulturableColilert_CFUPer100ml",1,2
"476","105","B","X","60","7270000","WR","TotalColiformsCulturableColilert_MPNPer100ml",1,2
"477","105","B","X","20",NA,"ANP","enterococciQPCR_GU100ML",1,2
"478","105","C","X","30-T2",NA,"ANP","SalmonellaQPCR_GUPer100ml",1,2
"479","105","A","X","5","92.86666667","WR","EColiCulturableColilert_MPNPer100ML",1,2
"480","105","B","X","T2","3","BDL","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml",1,2
"481","105","B","X","T1","8664000","WR","TotalColiformsCulturableColilert_MPNPer100ml",1,2
"482","105","D","X","30","4839.2","TNTC","TotalColiformsCulturableColilert_CFUPer100ml",1,2
"483","105","B","X","60",NA,"ANP","enterococciQPCR_GU100ML",1,2
"484","105","D","X","20","4839.2","TNTC","TotalColiformsCulturableColilert_CFUPer100ml",1,2
"485","105","D","X","T2",NA,"ANP","X",1,2
"486","105","B","X","T2","0","WR","ClostridiumCulturable_CFUPer100ml",1,2
"487","105","A","X","10","40.6","WR","EColiCulturableColilert_MPNPer100ML",1,2
"488","105","D","X","30-T2",NA,"ANP","X",1,2
"489","105","C","X","T1",NA,"ANP","enterococciQPCR_GU100ML",1,2
"490","105","A","X","T1","339.2","WR","EColiCulturableColilert_MPNPer100ML",1,2
"491","105","C","X","30-T1",NA,"ANP","enterococciQPCR_GU100ML",1,2
"492","105","D","X","30-T2","1.1","WR","Crypto_OocystsPer100ml",1,2
"493","105","A","X","T2","0.32","BDL","EColi0157Culturable_MPNPer100ml",1,2
"494","105","B","X","T2","3","BDL","EColi0157Culturable_MPNPer100ml",1,2
"495","105","B","X","T1",NA,"ANP","enterococciQPCR_GU100ML",1,2
"496","105","D","X","30-T2","3","BDL","EColi0157Culturable_MPNPer100ml",1,2
"497","105","B","X","T1","0.5","BDL","EColiCulturableColilert_MPNPer100ML",1,2
"498","105","A","X","T2","2","WR","CampylobacterCulturable_MPNPer100ml",1,2
"499","105","A","X","30-T","5.3","WR","ClostridiumCulturable_TSCF_CFUPer100ml",1,2
"500","105","C","X","T2","3","BDL","EColi0157Culturable_MPNPer100ml",1,2
"501","105","B","X","10",NA,"ANP","enterococciQPCR_GU100ML",1,2
"502","105","B","X","T2","3","BDL","CampylobacterCulturable_MPNPer100ml",1,2
"503","105","B","X","60","0.5","BDL","EColiCulturableColilert_MPNPer100ML",1,2
"504","105","C","X","30",NA,"ANP","enterococciQPCR_GU100ML",1,2
"505","105","D","X","10","4839.2","TNTC","TotalColiformsCulturableColilert_CFUPer100ml",1,2
"506","105","C","X","20",NA,"ANP","enterococciQPCR_GU100ML",1,2
"507","105","B","X","10","24196000","TNTC","TotalColiformsCulturableColilert_MPNPer100ml",1,2
"508","105","D","X","T2","1.1","WR","Crypto_OocystsPer100ml",1,2
"509","105","C","X","15",NA,"ANP","EColiSTX2_GUPer100ml",1,2
"510","105","B","X","30-T","3","BDL","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml",1,2
"511","105","C","X","60","4839.2","TNTC","TotalColiformsCulturableColilert_CFUPer100ml",1,2
"512","105","A","X","15","4","WR","ClostridiumCulturable_TSCF_CFUPer100ml",1,2
"513","105","B","X","30","24196000","TNTC","TotalColiformsCulturableColilert_MPNPer100ml",1,2
"514","105","A","X","30-T","0.32","WR","EColi0157Culturable_MPNPer100ml",1,2
"515","105","B","X","5","24196000","TNTC","TotalColiformsCulturableColilert_MPNPer100ml",1,2
"516","105","B","X","30-T","3","BDL","SalmonellaCulturableWildType_MPNPer100ml",1,2
"517","105","D","X","30-T2",NA,"ANP","asdf",1,2
"518","105","C","X","60",NA,"ANP","enterococciQPCR_GU100ML",1,2
"519","105","A","X","30-T","2.9","WR","CampylobacterCulturable_MPNPer100ml",1,2
"520","105","B","X","30-T","189","BDL","EColiSTX2_GUPer100ml",1,2
"521","105","A","X","20","1791.4","WR","EColiCulturableColilert_MPNPer100ML",1,2
"522","105","B","X","15","1","WR","ClostridiumCulturable_CFUPer100ml",1,2
"523","105","A","X","30-T","92","BDL","Ecoli_eae_GUPer100ml",1,2
"524","105","C","X","15",NA,"ANP","EColiSTX1_GUPer100ml",1,2
"525","105","D","X","30-T2",NA,"ANP","X",1,2
"526","105","B","X","20","24196000","TNTC","TotalColiformsCulturableColilert_MPNPer100ml",1,2
"527","105","B","X","T2","3","BDL","SalmonellaCulturableWildType_MPNPer100ml",1,2
"528","105","D","X","T2","3","BDL","EColi0157Culturable_MPNPer100ml",1,2
"529","105","D","X","T1","0.5","BDL","EColiCulturableColilert_MPNPer100ML",1,2
"530","105","D","X","T2",NA,"ANP","asdf",1,2
"531","105","C","X","15",NA,"ANP","ClostridiumCulturable_CFUPer100ml",1,2
"532","105","D","X","15","3","WR","ClostridiumCulturable_TSCF_CFUPer100ml",1,2
"533","105","C","X","60","8950","WRC","enterococciCulturableMEI_CFUPer100ML",1,2
"534","105","A","X","30","1266.1","WR","EColiCulturableColilert_MPNPer100ML",1,2
"535","105","B","X","15","1","WR","ClostridiumCulturable_TSCF_CFUPer100ml",1,2
"536","105","B","X","30-T","3","BDL","CampylobacterCulturable_MPNPer100ml",1,2
"537","105","D","X","30-T2","3","BDL","SalmonellaCulturableWildType_MPNPer100ml",1,2
"538","105","B","X","10","1545","WR","enterococciCulturableMEI_CFUPer100ML",1,2
"539","105","A","X","T2","117","BDL","EColiSTX1_GUPer100ml",1,2
"540","105","C","X","10",NA,"ANP","enterococciQPCR_GU100ML",1,2
"541","105","B","X","30-T","3","BDL","EColi0157Culturable_MPNPer100ml",1,2
"542","105","C","X","5","4839.2","TNTC","TotalColiformsCulturableColilert_CFUPer100ml",1,2
"543","105","A","X","30-T","396","BQL","SalmonellaQPCR_GUPer100ml",1,2
"544","105","C","X","T2",NA,"ANP","ClostridiumCulturable_CFUPer100ml",1,2
"545","105","D","X","30-T2","1.67","WR","ClostridiumCulturable_TSCF_CFUPer100ml",1,2
"546","105","C","X","T1","4839.2","TNTC","TotalColiformsCulturableColilert_CFUPer100ml",1,2
"547","105","B","X","T2","302.4","BDL","EColiSTX1_GUPer100ml",1,2
"548","105","C","X","30-T2","3","WR","EColi0157Culturable_MPNPer100ml",1,2
"549","105","A","X","T2","508","BQL","SalmonellaQPCR_GUPer100ml",1,2
"550","105","B","X","T1","10","WRC","enterococciCulturableMEI_CFUPer100ML",1,2
"551","105","A","X","T1","62000","WRC","enterococciCulturableMEI_CFUPer100ML",1,2
"552","105","C","X","T2","1.1","WR","ClostridiumCulturable_TSCF_CFUPer100ml",1,2
"553","105","A","X","30-T","92","BDL","EColiSTX1_GUPer100ml",1,2
"554","105","D","X","T2",NA,"ANP","X",1,2
"555","105","C","X","15","0","ANP","EColi0157Culturable_MPNPer100ml",1,2
"556","105","C","X","T2",NA,"ANP","EColiSTX2_GUPer100ml",1,2
"557","105","C","X","15",NA,"ANP","Giardia_CystsPer100ml",1,2
"558","105","C","X","T1","12350","WRC","enterococciCulturableMEI_CFUPer100ML",1,2
"559","105","D","X","20","0.5","BDL","EColiCulturableColilert_MPNPer100ML",1,2
"560","105","C","X","30-T2",NA,"ANP","EColiSTX2_GUPer100ml",1,2
"561","105","A","X","15","0.7","WR","ClostridiumCulturable_mCP_CFUPer100ml",1,2
"562","105","C","X","30-T2",NA,"ANP","EColiSTX1_GUPer100ml",1,2
"563","105","D","X","30",NA,"ANP","X",1,2
"564","105","A","X","60","63000","WRC","enterococciCulturableMEI_CFUPer100ML",1,2
"565","105","B","X","60","258","WR","enterococciCulturableMEI_CFUPer100ML",1,2
"566","105","C","X","30-T2","0.8","WR","ClostridiumCulturable_TSCF_CFUPer100ml",1,2
"567","105","B","X","5",NA,"ANP","enterococciQPCR_GU100ML",1,2
"568","105","D","X","60","0.5","BDL","EColiCulturableColilert_MPNPer100ML",1,2
"569","105","A","X","30-T","2.7","WR","ClostridiumCulturable_mCP_CFUPer100ml",1,2
"570","105","B","X","10","0.5","BDL","EColiCulturableColilert_MPNPer100ML",1,2
"571","105","B","X","20","0.5","BDL","EColiCulturableColilert_MPNPer100ML",1,2
"572","105","B","X","30-T","441.748","BDL","EColiSTX1_GUPer100ml",1,2
"573","105","C","X","T2",NA,"ANP","EColiSTX1_GUPer100ml",1,2
"574","105","D","X","T2","3","BDL","SalmonellaCulturableWildType_MPNPer100ml",1,2
"575","105","D","X","10","0.5","BDL","EColiCulturableColilert_MPNPer100ML",1,2
"576","105","B","X","30","24","WR","enterococciCulturableMEI_CFUPer100ML",1,2
"577","105","C","X","T2",NA,"ANP","Campylobacter_GUPer100ml",1,2
"578","105","A","X","T2","3.3","BDL","Giardia_CystsPer100ml",1,2
"579","105","C","X","15","1.2","WR","ClostridiumCulturable_TSCF_CFUPer100ml",1,2
"580","105","C","X","30-T2","3","BDL","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml",1,2
"581","105","C","X","15","0","ANP","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml",1,2
"582","105","B","X","5","0.5","BDL","EColiCulturableColilert_MPNPer100ML",1,2
"583","105","C","X","T2",NA,"ANP","SalmonellaQPCR_GUPer100ml",1,2
"584","105","B","X","30","0.5","BDL","EColiCulturableColilert_MPNPer100ML",1,2
"585","105","D","X","60",NA,"ANP","X",1,2
"586","105","C","X","30","13050","WRC","enterococciCulturableMEI_CFUPer100ML",1,2
"587","105","D","X","30-T1",NA,"ANP","X",1,2
"588","105","C","X","10","4839.2","TNTC","TotalColiformsCulturableColilert_CFUPer100ml",1,2
"589","105","B","X","T2","100","BDL","CampylobactersppSimplatesCulturable_MPNPer100ml",1,2
"590","105","A","X","30-T","91.8","BDL","Campylobacter_GUPer100ml",1,2
"591","105","B","X","T2","302","BDL","Ecoli_eae_GUPer100ml",1,2
"592","105","B","X","T2","0","WR","EColi0157SurrogateCulturable_CFUPer100ml",1,2
"593","105","C","X","5","2","WR","EColiCulturableColilert_MPNPer100ML",1,2
"594","105","C","X","10","17000","WRC","enterococciCulturableMEI_CFUPer100ML",1,2
"595","105","B","X","30-T","189","BDL","SalmonellaQPCR_GUPer100ml",1,2
"596","105","D","X","30-T1","0.5","BDL","EColiCulturableColilert_MPNPer100ML",1,2
"597","105","A","X","T2","0.7","WR","ClostridiumCulturable_mCP_CFUPer100ml",1,2
"598","105","B","X","T2","302.4","BDL","Campylobacter_GUPer100ml",1,2
"599","105","C","X","30-T1","4839.2","TNTC","TotalColiformsCulturableColilert_CFUPer100ml",1,2
