"","PlotID","season","Source","ElapsedTimeSinceUnewRunoffStarted_Minutes","data","proxy","detection level","method","detection frequency","type of mictobes","analysis type","amended field","names of microbes","day","week"
"213","105","B","X","60",0.05,"0.025","BDL","Crypto_OocystsPer100ml","0","parasiticpathogens","culturable","1","Crypto",1,2
"214","105","A","X","60",63000,"63000","WRC","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","1","entero",1,2
"215","105","A","X","60",339.2,"339.2","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",1,2
"216","105","D","X","5",3,"3","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","1","EColi",1,2
"217","105","D","X","30",3,"1.5","BDL","SalmonellaCulturableWildType_MPNPer100ml","0","bacteriapathogens","culturable","0","Salmonella",1,2
"218","105","B","X","15",1,"1","WR","ClostridiumCulturable_TSCF_CFUPer100ml","1","indicator","culturable","0","Clostridium",1,2
"219","105","C","X","60",1.25,"0.625","BDL","Giardia_CystsPer100ml","0","parasiticpathogens","culturable","0","Giardia",1,2
"220","105","C","X","60",0.013,"0.0065","BDL","Crypto_OocystsPer100ml","0","parasiticpathogens","culturable","0","Crypto",1,2
"221","105","C","X","5",2,"2","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",1,2
"222","105","D","X","10",0.5,"0.25","BDL","EColiCulturableColilert_MPNPer100ML","0","indicator","culturable","1","EColi",1,2
"223","105","D","X","30",0.5,"0.25","BDL","EColiCulturableColilert_MPNPer100ML","0","indicator","culturable","1","EColi",1,2
"224","105","D","X","30",0.5,"0.25","BDL","EColiCulturableColilert_MPNPer100ML","0","indicator","culturable","1","EColi",1,2
"225","105","C","X","30",930,"930","WR","SalmonellaCulturableWildType_MPNPer100ml","1","bacteriapathogens","culturable","0","Salmonella",1,2
"226","105","C","X","60",1.1,"1.1","WR","ClostridiumCulturable_TSCF_CFUPer100ml","1","indicator","culturable","0","Clostridium",1,2
"227","105","A","X","5",92.86666667,"92.86666667","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",1,2
"228","105","B","X","60",3,"1.5","BDL","EColi0157Culturable_MPNPer100ml","0","bacteriapathogens","culturable","1","EColi0157",1,2
"229","105","A","X","60",2,"2","WR","CampylobacterCulturable_MPNPer100ml","1","bacteriapathogens","culturable","0","Campylobacter",1,2
"230","105","C","X","30",3,"1.5","BDL","CampylobacterCulturable_MPNPer100ml","0","bacteriapathogens","culturable","0","Campylobacter",1,2
"231","105","B","X","30",24,"24","WR","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","1","entero",1,2
"232","105","A","X","60",2.7,"2.7","WR","ClostridiumCulturable_TSCF_CFUPer100ml","1","indicator","culturable","1","Clostridium",1,2
"233","105","C","X","20",5.15,"5.15","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",1,2
"234","105","C","X","30",3,"3","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",1,2
"235","105","D","X","30",1.1,"1.1","WR","Giardia_CystsPer100ml","1","parasiticpathogens","culturable","0","Giardia",1,2
"236","105","A","X","30",0.32,"0.16","BDL","SalmonellaCulturableWildType_MPNPer100ml","0","bacteriapathogens","culturable","0","Salmonella",1,2
"237","105","A","X","60",3.3,"1.65","BDL","Giardia_CystsPer100ml","0","parasiticpathogens","culturable","0","Giardia",1,2
"238","105","B","X","10",0.5,"0.25","BDL","EColiCulturableColilert_MPNPer100ML","0","indicator","culturable","0","EColi",1,2
"239","105","B","X","20",0.5,"0.25","BDL","EColiCulturableColilert_MPNPer100ML","0","indicator","culturable","0","EColi",1,2
"240","105","C","X","30",0.077,"0.0385","BDL","Crypto_OocystsPer100ml","0","parasiticpathogens","culturable","0","Crypto",1,2
"241","105","B","X","60",0.5,"0.25","BDL","EColiCulturableColilert_MPNPer100ML","0","indicator","culturable","0","EColi",1,2
"242","105","A","X","60",482.4,"482.4","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",1,2
"243","105","A","X","30",5.3,"5.3","WR","ClostridiumCulturable_TSCF_CFUPer100ml","1","indicator","culturable","1","Clostridium",1,2
"244","105","C","X","60",9.95,"9.95","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",1,2
"245","105","A","X","30",66000,"66000","WRC","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","1","entero",1,2
"246","105","B","X","60",11,"11","WR","ClostridiumCulturable_TSCF_CFUPer100ml","1","indicator","culturable","0","Clostridium",1,2
"247","105","C","X","30",7.69230769,"3.846153845","BDL","Giardia_CystsPer100ml","0","parasiticpathogens","culturable","0","Giardia",1,2
"248","105","D","X","30",2700,"2700","WR","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",1,2
"249","105","B","X","30",4,"4","WR","ClostridiumCulturable_TSCF_CFUPer100ml","1","indicator","culturable","0","Clostridium",1,2
"250","105","C","X","20",14000,"14000","WRC","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",1,2
"251","105","D","X","10",2400,"2400","WRC","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",1,2
"252","105","B","X","60",0.5,"0.25","BDL","EColiCulturableColilert_MPNPer100ML","0","indicator","culturable","0","EColi",1,2
"253","105","A","X","60",62000,"62000","WRC","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","1","entero",1,2
"254","105","D","X","5",1050,"1050","WRC","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",1,2
"255","105","B","X","5",2180,"2180","WR","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","1","entero",1,2
"256","105","A","X","10",48000,"48000","WR","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","1","entero",1,2
"257","105","C","X","30",6.65,"6.65","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",1,2
"258","105","D","X","30",1650,"1650","WRC","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",1,2
"259","105","D","X","60",5400,"5400","WR","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",1,2
"260","105","B","X","30",0.5,"0.25","BDL","EColiCulturableColilert_MPNPer100ML","0","indicator","culturable","0","EColi",1,2
"261","105","A","X","60",0.32,"0.16","BDL","EColi0157Culturable_MPNPer100ml","0","bacteriapathogens","culturable","0","EColi0157",1,2
"262","105","D","X","60",7350,"7350","WRC","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",1,2
"263","105","B","X","30",3,"1.5","BDL","CampylobacterCulturable_MPNPer100ml","0","bacteriapathogens","culturable","0","Campylobacter",1,2
"264","105","C","X","30",3,"3","WR","EColi0157Culturable_MPNPer100ml","1","bacteriapathogens","culturable","0","EColi0157",1,2
"265","105","C","X","10",0.5,"0.25","BDL","EColiCulturableColilert_MPNPer100ML","0","indicator","culturable","0","EColi",1,2
"266","105","D","X","30",3,"1.5","BDL","CampylobacterCulturable_MPNPer100ml","0","bacteriapathogens","culturable","0","Campylobacter",1,2
"267","105","C","X","60",8950,"8950","WRC","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",1,2
"268","105","A","X","15",4,"4","WR","ClostridiumCulturable_TSCF_CFUPer100ml","1","indicator","culturable","1","Clostridium",1,2
"269","105","A","X","30",1266.1,"1266.1","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",1,2
"270","105","D","X","60",0.5,"0.25","BDL","EColiCulturableColilert_MPNPer100ML","0","indicator","culturable","1","EColi",1,2
"271","105","A","X","20",114000,"114000","WRC","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","1","entero",1,2
"272","105","D","X","60",1.1,"1.1","WR","Crypto_OocystsPer100ml","1","parasiticpathogens","culturable","0","Crypto",1,2
"273","105","C","X","30",0.8,"0.8","WR","ClostridiumCulturable_TSCF_CFUPer100ml","1","indicator","culturable","0","Clostridium",1,2
"274","105","A","X","30",2.9,"2.9","WR","CampylobacterCulturable_MPNPer100ml","1","bacteriapathogens","culturable","0","Campylobacter",1,2
"275","105","C","X","30",15350,"15350","WRC","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",1,2
"276","105","D","X","60",0.5,"0.25","BDL","EColiCulturableColilert_MPNPer100ML","0","indicator","culturable","1","EColi",1,2
"277","105","B","X","30",3,"1.5","BDL","EColi0157Culturable_MPNPer100ml","0","bacteriapathogens","culturable","1","EColi0157",1,2
"278","105","C","X","15",1.2,"1.2","WR","ClostridiumCulturable_TSCF_CFUPer100ml","1","indicator","culturable","0","Clostridium",1,2
"279","105","C","X","30",13050,"13050","WRC","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",1,2
"280","105","A","X","5",64000,"64000","WRC","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","1","entero",1,2
"281","105","D","X","30",1.1,"1.1","WR","Crypto_OocystsPer100ml","1","parasiticpathogens","culturable","0","Crypto",1,2
"282","106","A","P","60",93.3,"93.3","WR","ClostridiumCulturable_TSCF_CFUPer100ml","1","indicator","culturable","1","Clostridium",1,2
"283","106","C","P","5",490000,"490000","WR","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",1,2
"284","106","D","P","60",540000,"540000","WR","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",1,2
"285","106","B","P","20",169340,"169340","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",1,2
"286","106","B","P","10",92730,"92730","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",1,2
"287","106","B","P","5",121500,"121500","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",1,2
"288","106","A","P","20",6800000,"6800000","WRC","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","1","entero",1,2
"289","106","D","P","30",1315000,"1315000","WRC","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",1,2
"290","106","C","P","10",320000,"320000","WR","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",1,2
"291","106","D","P","60",130.67,"130.67","WR","ClostridiumCulturable_TSCF_CFUPer100ml","1","indicator","culturable","0","Clostridium",1,2
"292","106","D","P","30",182,"182","WR","ClostridiumCulturable_TSCF_CFUPer100ml","1","indicator","culturable","0","Clostridium",1,2
"293","106","C","P","30",173290,"173290","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",1,2
"294","106","A","P","30",23,"23","WR","CampylobacterCulturable_MPNPer100ml","1","bacteriapathogens","culturable","0","Campylobacter",1,2
"295","106","D","P","60",765000,"765000","WRC","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",1,2
"296","106","C","P","30",460000,"460000","WR","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",1,2
"297","106","A","P","60",0.6,"0.3","BDL","SalmonellaCulturableWildType_MPNPer100ml","0","bacteriapathogens","culturable","0","Salmonella",1,2
"298","106","D","P","15",284.67,"284.67","WR","ClostridiumCulturable_TSCF_CFUPer100ml","1","indicator","culturable","0","Clostridium",1,2
"299","106","C","P","60",15,"15","WR","ClostridiumCulturable_TSCF_CFUPer100ml","1","indicator","culturable","0","Clostridium",1,2
"300","106","D","P","30",101.6777778,"101.6777778","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","1","EColi",1,2
"301","106","A","P","30",123,"123","WR","ClostridiumCulturable_TSCF_CFUPer100ml","1","indicator","culturable","1","Clostridium",1,2
"302","106","B","P","30",3,"1.5","BDL","CampylobacterCulturable_MPNPer100ml","0","bacteriapathogens","culturable","0","Campylobacter",1,2
"303","106","D","P","30",1170000,"1170000","WRC","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",1,2
"304","106","D","P","10",4e+06,"4e+06","WR","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",1,2
"305","106","C","P","10",129970,"129970","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",1,2
"306","106","B","P","60",6,"6","WR","SalmonellaCulturableWildType_MPNPer100ml","1","bacteriapathogens","culturable","0","Salmonella",1,2
"307","106","A","P","20",10895,"10895","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",1,2
"308","106","B","P","30",193,"193","WR","ClostridiumCulturable_TSCF_CFUPer100ml","1","indicator","culturable","0","Clostridium",1,2
"309","106","D","P","20",84.85555556,"84.85555556","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","1","EColi",1,2
"310","106","D","P","60",101.1777778,"101.1777778","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","1","EColi",1,2
"311","106","D","P","60",3,"1.5","BDL","CampylobacterCulturable_MPNPer100ml","0","bacteriapathogens","culturable","0","Campylobacter",1,2
"312","106","A","P","60",4125,"4125","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",1,2
"313","106","A","P","5",9506.666667,"9506.666667","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",1,2
"314","106","A","P","30",1.1,"1.1","WR","SalmonellaCulturableWildType_MPNPer100ml","1","bacteriapathogens","culturable","0","Salmonella",1,2
"315","106","B","P","60",3,"1.5","BDL","CampylobacterCulturable_MPNPer100ml","0","bacteriapathogens","culturable","0","Campylobacter",1,2
"316","106","B","P","60",11800,"11800","WR","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","1","entero",1,2
"317","106","A","P","30",1995000,"1995000","WRC","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","1","entero",1,2
"318","106","A","P","60",885000,"885000","WRC","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","1","entero",1,2
"319","106","C","P","20",135000,"135000","WRC","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",1,2
"320","106","C","P","20",141360,"141360","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",1,2
"321","106","C","P","30",173290,"173290","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",1,2
"322","106","B","P","30",111230,"111230","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",1,2
"323","106","D","P","60",105.5222222,"105.5222222","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","1","EColi",1,2
"324","106","C","P","60",141360,"141360","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",1,2
"325","106","B","P","10",41000,"41000","WR","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","1","entero",1,2
"326","106","D","P","30",82.15555556,"82.15555556","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","1","EColi",1,2
"327","106","B","P","15",161,"161","WR","ClostridiumCulturable_TSCF_CFUPer100ml","1","indicator","culturable","0","Clostridium",1,2
"328","106","C","P","60",470000,"470000","WR","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",1,2
"329","106","A","P","15",135,"135","WR","ClostridiumCulturable_TSCF_CFUPer100ml","1","indicator","culturable","1","Clostridium",1,2
"330","106","D","P","20",1705000,"1705000","WRC","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",1,2
"331","106","A","P","10",8400000,"8400000","WRC","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","1","entero",1,2
"332","106","D","P","5",1370000,"1370000","WR","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",1,2
"333","106","D","P","5",74.45555556,"74.45555556","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","1","EColi",1,2
"334","106","C","P","60",209000,"209000","WRC","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",1,2
"335","106","D","P","60",3,"1.5","BDL","SalmonellaCulturableWildType_MPNPer100ml","0","bacteriapathogens","culturable","0","Salmonella",1,2
"336","106","C","P","15",27,"27","WR","ClostridiumCulturable_TSCF_CFUPer100ml","1","indicator","culturable","0","Clostridium",1,2
"337","106","A","P","60",895000,"895000","WRC","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","1","entero",1,2
"338","106","C","P","60",120330,"120330","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",1,2
"339","106","D","P","30",3,"1.5","BDL","CampylobacterCulturable_MPNPer100ml","0","bacteriapathogens","culturable","0","Campylobacter",1,2
"340","106","A","P","60",5665,"5665","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",1,2
"341","106","C","P","30",610000,"610000","WRC","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",1,2
"342","106","D","P","30",3,"1.5","BDL","SalmonellaCulturableWildType_MPNPer100ml","0","bacteriapathogens","culturable","0","Salmonella",1,2
"343","106","B","P","60",10850,"10850","WR","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","1","entero",1,2
"344","106","A","P","10",20450,"20450","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",1,2
